denomination;effectif;nb_stagiaires;livrables;code_region
;8;142.0;16.591666666666665;76
;8;49.0;16.204166666666666;28
;8;70.0;16.291666666666668;44
;8;1064.0;20.433333333333334;44
;8;596.0;18.483333333333334;75
;8;82.0;16.341666666666665;11
;8;277.0;17.154166666666665;28
;8;38.0;16.158333333333335;76
;8;221.0;16.920833333333334;28
;8;48.0;16.2;4
;8;703.0;18.929166666666667;11
;8;470.0;17.958333333333332;11
;8;118.0;16.491666666666667;76
;8;171.0;16.7125;32
;8;33.0;16.1375;76
;8;396.0;17.65;1
;8;94.0;16.391666666666666;2
;8;222.0;16.925;27
;8;44.0;16.183333333333334;3
;8;2145.0;24.9375;3
;8;132.0;16.55;84
;8;90.0;16.375;44
;8;263.0;17.095833333333335;75
;8;89.0;16.370833333333334;75
;8;949.0;19.954166666666666;11
;8;188.0;16.783333333333335;11
;8;63.0;16.2625;3
;8;34.0;16.141666666666666;93
;8;632.0;18.633333333333333;11
;8;252.0;17.05;75
;8;12.0;16.05;93
;8;650.0;18.708333333333332;93
;8;567.0;18.3625;93
;8;33.0;16.1375;24
;8;762.0;19.175;93
;8;176.0;16.733333333333334;11
;8;30.0;16.125;1
;8;507.0;18.1125;84
;8;10.0;16.041666666666668;27
;8;532.0;18.21666666666667;6
;8;75.0;16.3125;84
;8;14.0;16.058333333333334;75
;8;1127.0;20.695833333333333;11
;8;410.0;17.708333333333332;27
;8;230.0;16.958333333333332;84
;8;307.0;17.279166666666665;28
;8;217.0;16.904166666666665;84
;8;64.0;16.266666666666666;1
;8;146.0;16.608333333333334;11
;8;1036.0;20.316666666666666;93
;8;139.0;16.579166666666666;84
;8;120.0;16.5;84
;8;8.0;16.033333333333335;32
;8;218.0;16.908333333333335;11
;8;257.0;17.070833333333333;93
;8;201.0;16.8375;84
;8;295.0;17.229166666666668;11
;8;443.0;17.84583333333333;93
;8;188.0;16.783333333333335;27
;8;10.0;16.041666666666668;53
;8;23.0;16.095833333333335;24
;8;6.0;16.025;76
;8;78.0;16.325;93
;8;538.0;18.241666666666667;44
;8;328.0;17.366666666666667;44
;8;502.0;18.09166666666667;32
;8;154.0;16.641666666666666;44
;8;882.0;19.675;76
;8;117.0;16.4875;11
;8;70.0;16.291666666666668;52
;8;9180.0;54.25;76
;8;45.0;16.1875;11
;8;480.0;18.0;84
;8;600.0;18.5;93
;8;523.0;18.179166666666667;94
;8;452.0;17.883333333333333;84
;8;99.0;16.4125;11
;8;47.0;16.195833333333333;84
;8;130.0;16.541666666666668;52
;8;66.0;16.275;11
;8;21.0;16.0875;76
;8;332.0;17.383333333333333;11
;8;120.0;16.5;11
;8;32.0;16.133333333333333;11
;8;25.0;16.104166666666668;75
;8;434.0;17.808333333333334;11
;8;43.0;16.179166666666667;76
;8;20.0;16.083333333333332;11
;8;496.0;18.066666666666666;93
;8;50.0;16.208333333333332;76
;8;187.0;16.779166666666665;11
;8;910.0;19.791666666666668;84
;8;213.0;16.8875;52
;8;150.0;16.625;11
;8;925.0;19.854166666666668;44
;8;1222.0;21.09166666666667;84
;8;163.0;16.679166666666667;52
;8;141.0;16.5875;44
;8;431.0;17.795833333333334;11
;8;54.0;16.225;84
;8;35.0;16.145833333333332;11
;8;76.0;16.316666666666666;11
;8;80.0;16.333333333333332;11
;8;464.0;17.933333333333334;84
;8;1462.0;22.09166666666667;11
;8;630.0;18.625;11
;8;56.0;16.233333333333334;44
;8;207.0;16.8625;93
;8;112.0;16.466666666666665;24
;8;738.0;19.075;93
;8;473.0;17.97083333333333;75
;8;142.0;16.591666666666665;76
;8;270.0;17.125;84
;8;484.0;18.016666666666666;11
;8;260.0;17.083333333333332;44
;8;73.0;16.304166666666667;24
;8;69.0;16.2875;11
;8;8.0;16.033333333333335;28
;8;243.0;17.0125;4
;8;138.0;16.575;11
;8;20.0;16.083333333333332;76
;8;55.0;16.229166666666668;84
;8;337.0;17.404166666666665;84
;8;366.0;17.525;84
;8;822.0;19.425;44
;8;140.0;16.583333333333332;84
;8;167.0;16.695833333333333;84
;8;84.0;16.35;11
;8;6.0;16.025;44
;8;15.0;16.0625;84
;8;509.0;18.120833333333334;75
;8;460.0;17.916666666666668;11
;8;398.0;17.65833333333333;84
;8;258.0;17.075;76
;8;81.0;16.3375;52
;8;38.0;16.158333333333335;44
;8;286.0;17.191666666666666;84
;8;138.0;16.575;75
;8;71.0;16.295833333333334;11
;8;226.0;16.941666666666666;4
;8;434.0;17.808333333333334;52
;8;27.0;16.1125;4
;8;1399.0;21.829166666666666;93
;8;165.0;16.6875;44
;8;177.0;16.7375;53
;8;49.0;16.204166666666666;53
;8;116.0;16.483333333333334;76
;8;14.0;16.058333333333334;93
;8;87.0;16.3625;11
;8;431.0;17.795833333333334;44
;8;201.0;16.8375;28
;8;167.0;16.695833333333333;76
;8;1146.0;20.775;11
;8;64.0;16.266666666666666;75
;8;1387.0;21.77916666666667;84
;8;33.0;16.1375;11
;8;471.0;17.9625;84
;8;6.0;16.025;28
;8;202.0;16.841666666666665;11
;8;157.0;16.654166666666665;44
;8;115.0;16.479166666666668;84
;8;1831.0;23.629166666666666;11
;8;84.0;16.35;52
;8;941.0;19.920833333333334;84
;8;98.0;16.408333333333335;75
;8;283.0;17.179166666666667;76
;8;540.0;18.25;84
;8;156.0;16.65;52
;8;44.0;16.183333333333334;76
;8;1439.0;21.995833333333334;11
;8;286.0;17.191666666666666;84
;8;270.0;17.125;75
;8;74.0;16.308333333333334;11
;8;311.0;17.295833333333334;11
;8;348.0;17.45;11
;8;82.0;16.341666666666665;84
;8;88.0;16.366666666666667;76
;8;356.0;17.483333333333334;84
;8;6706.0;43.94166666666667;84
;8;17.0;16.070833333333333;11
;8;61.0;16.254166666666666;93
;8;352.0;17.466666666666665;93
;8;61.0;16.254166666666666;4
;8;89.0;16.370833333333334;11
;8;127.0;16.529166666666665;11
;8;598.0;18.491666666666667;84
;8;316.0;17.316666666666666;84
;8;33.0;16.1375;11
;8;88.0;16.366666666666667;52
;8;137.0;16.570833333333333;53
;8;255.0;17.0625;76
;8;112.0;16.466666666666665;75
;8;386.0;17.608333333333334;11
;8;50.0;16.208333333333332;84
;8;134.0;16.558333333333334;76
;8;600.0;18.5;4
;8;24.0;16.1;84
;8;62.0;16.258333333333333;53
;8;47.0;16.195833333333333;24
;8;88.0;16.366666666666667;84
;8;261.0;17.0875;11
;8;75.0;16.3125;44
;8;83.0;16.345833333333335;11
;8;75.0;16.3125;44
;8;294.0;17.225;11
;8;37.0;16.154166666666665;4
;8;500.0;18.083333333333332;2
;8;225.0;16.9375;84
;8;788.0;19.283333333333335;76
;8;359.0;17.495833333333334;11
;8;506.0;18.108333333333334;32
;8;188.0;16.783333333333335;76
;8;88.0;16.366666666666667;52
;8;112.0;16.466666666666665;52
;8;147.0;16.6125;24
;8;120.0;16.5;11
;8;874.0;19.641666666666666;32
;8;463.0;17.929166666666667;52
;8;250.0;17.041666666666668;93
;8;432.0;17.8;32
;8;261.0;17.0875;93
;8;120.0;16.5;75
;8;151.0;16.629166666666666;93
;8;6.0;16.025;93
;8;75.0;16.3125;52
;8;398.0;17.65833333333333;44
;8;451.0;17.879166666666666;11
;8;492.0;18.05;53
;8;15.0;16.0625;75
;8;64.0;16.266666666666666;11
;8;127.0;16.529166666666665;11
;8;213.0;16.8875;75
;8;8.0;16.033333333333335;11
;8;85.0;16.354166666666668;44
;8;189.0;16.7875;11
;8;296.0;17.233333333333334;93
;8;486.0;18.025;24
;8;30.0;16.125;75
;8;1177.0;20.90416666666667;11
;8;170.0;16.708333333333332;76
;8;396.0;17.65;11
;8;424.0;17.766666666666666;11
;8;451.0;17.879166666666666;75
;8;158.0;16.658333333333335;84
;8;205.0;16.854166666666668;53
;8;41.0;16.170833333333334;84
;8;824.0;19.433333333333334;75
;8;89.0;16.370833333333334;11
;8;211.0;16.879166666666666;11
;8;277.0;17.154166666666665;84
;8;443.0;17.84583333333333;44
;8;75.0;16.3125;53
;8;40.0;16.166666666666668;11
;8;154.0;16.641666666666666;84
;8;25.0;16.104166666666668;84
;8;181.0;16.754166666666666;84
;8;218.0;16.908333333333335;32
;8;51.0;16.2125;24
;8;495.0;18.0625;11
;8;757.0;19.15416666666667;11
;8;93.0;16.3875;93
;8;191.0;16.795833333333334;44
;8;31.0;16.129166666666666;93
;8;480.0;18.0;52
;8;642.0;18.675;11
;8;219.0;16.9125;11
;8;686.0;18.858333333333334;11
;8;1210.0;21.041666666666664;76
;8;6.0;16.025;11
;8;535.0;18.229166666666668;76
;8;43.0;16.179166666666667;27
;8;1301.0;21.420833333333334;76
;8;27.0;16.1125;11
;8;151.0;16.629166666666666;53
;8;56.0;16.233333333333334;53
;8;170.0;16.708333333333332;32
;8;212.0;16.883333333333333;32
;8;65.0;16.270833333333332;11
;8;460.0;17.916666666666668;11
;8;173.0;16.720833333333335;84
;8;49.0;16.204166666666666;11
;8;75.0;16.3125;11
;8;106.0;16.441666666666666;27
;8;516.0;18.15;11
;8;607.0;18.52916666666667;75
;8;166.0;16.691666666666666;75
;8;331.0;17.379166666666666;84
;8;322.0;17.341666666666665;28
;8;216.0;16.9;84
;8;11.0;16.045833333333334;11
;8;152.0;16.633333333333333;84
;8;102.0;16.425;93
;8;180.0;16.75;11
;8;297.0;17.2375;11
;8;511.0;18.129166666666666;11
;8;66.0;16.275;76
;8;73.0;16.304166666666667;3
;8;36.0;16.15;27
;8;176.0;16.733333333333334;93
;8;265.0;17.104166666666668;84
;8;401.0;17.670833333333334;76
;8;587.0;18.445833333333333;11
;8;14.0;16.058333333333334;84
;8;181.0;16.754166666666666;84
;8;236.0;16.983333333333334;1
;8;163.0;16.679166666666667;93
;8;254.0;17.058333333333334;27
;8;198.0;16.825;44
;8;56.0;16.233333333333334;32
;8;2560.0;26.666666666666668;93
;8;80.0;16.333333333333332;93
;8;195.0;16.8125;11
;8;1116.0;20.65;11
;8;486.0;18.025;11
;8;198.0;16.825;24
;8;43.0;16.179166666666667;1
;8;410.0;17.708333333333332;27
;8;211.0;16.879166666666666;11
;8;144.0;16.6;52
;8;199.0;16.829166666666666;11
;8;158.0;16.658333333333335;11
;8;506.0;18.108333333333334;11
;8;710.0;18.958333333333332;11
;8;402.0;17.675;11
;8;23.0;16.095833333333335;1
;8;162.0;16.675;44
;8;276.0;17.15;44
;8;464.0;17.933333333333334;11
;8;109.0;16.454166666666666;11
;8;118.0;16.491666666666667;11
;8;110.0;16.458333333333332;53
;8;55.0;16.229166666666668;84
;8;36.0;16.15;53
;8;43.0;16.179166666666667;53
;8;185.0;16.770833333333332;32
;8;91.0;16.379166666666666;84
;8;86.0;16.358333333333334;4
;8;222.0;16.925;84
;8;85.0;16.354166666666668;93
;8;53.0;16.220833333333335;76
;8;189.0;16.7875;44
;8;79.0;16.329166666666666;44
;8;35.0;16.145833333333332;32
;8;54.0;16.225;11
;8;72.0;16.3;11
;8;104.0;16.433333333333334;24
;8;642.0;18.675;11
;8;33.0;16.1375;76
;8;35.0;16.145833333333332;52
;8;650.0;18.708333333333332;52
;8;39.0;16.1625;52
;8;29.0;16.120833333333334;76
;8;6642.0;43.675;84
;8;75.0;16.3125;11
;8;101.0;16.420833333333334;11
;8;69.0;16.2875;53
;8;287.0;17.195833333333333;84
;8;130.0;16.541666666666668;11
;8;106.0;16.441666666666666;11
;8;409.0;17.704166666666666;84
;8;15.0;16.0625;93
;8;18.0;16.075;11
;8;8.0;16.033333333333335;76
;8;432.0;17.8;75
;8;309.0;17.2875;11
;8;101.0;16.420833333333334;44
;8;129.0;16.5375;11
;8;26.0;16.108333333333334;53
;8;24.0;16.1;32
;8;186.0;16.775;75
;8;186.0;16.775;11
;8;8.0;16.033333333333335;94
;8;44.0;16.183333333333334;11
;8;1218.0;21.075;11
;8;134.0;16.558333333333334;27
;8;116.0;16.483333333333334;11
;8;33.0;16.1375;11
;8;842.0;19.508333333333333;11
;8;104.0;16.433333333333334;53
;8;50.0;16.208333333333332;32
;8;1113.0;20.6375;84
;8;118.0;16.491666666666667;76
;8;77.0;16.320833333333333;93
;8;195.0;16.8125;53
;8;54.0;16.225;11
;8;128.0;16.533333333333335;76
;8;12.0;16.05;84
;8;27.0;16.1125;32
;8;255.0;17.0625;11
;8;4.0;16.016666666666666;76
;8;263.0;17.095833333333335;93
;8;8.0;16.033333333333335;84
;8;8.0;16.033333333333335;11
;8;599.0;18.495833333333334;84
;8;53.0;16.220833333333335;2
;8;90.0;16.375;24
;8;62.0;16.258333333333333;24
;8;358.0;17.491666666666667;75
;8;102.0;16.425;76
;8;30.0;16.125;84
;8;1.0;16.004166666666666;52
;8;71.0;16.295833333333334;76
;8;76.0;16.316666666666666;28
;8;109.0;16.454166666666666;24
;8;66.0;16.275;53
;8;48.0;16.2;27
;8;68.0;16.283333333333335;32
;8;24.0;16.1;53
;8;51.0;16.2125;84
;8;343.0;17.429166666666667;11
;8;206.0;16.858333333333334;75
;8;308.0;17.283333333333335;93
;8;178.0;16.741666666666667;11
;8;405.0;17.6875;84
;8;29.0;16.120833333333334;75
;8;197.0;16.820833333333333;11
;8;54.0;16.225;11
;8;135.0;16.5625;11
;8;412.0;17.71666666666667;53
;8;766.0;19.191666666666666;11
;8;242.0;17.008333333333333;11
;8;52.0;16.216666666666665;75
;8;65.0;16.270833333333332;32
;8;187.0;16.779166666666665;93
;8;151.0;16.629166666666666;11
;8;1.0;16.004166666666666;44
;8;81.0;16.3375;75
;8;933.0;19.8875;76
;8;46.0;16.191666666666666;75
;8;489.0;18.0375;76
;8;192.0;16.8;75
;8;171.0;16.7125;24
;8;303.0;17.2625;52
;8;85.0;16.354166666666668;3
;8;156.0;16.65;11
;8;33.0;16.1375;11
;8;56.0;16.233333333333334;93
;8;94.0;16.391666666666666;75
;8;843.0;19.5125;53
;8;49.0;16.204166666666666;93
;8;82.0;16.341666666666665;28
;8;175.0;16.729166666666668;76
;8;65.0;16.270833333333332;75
;8;242.0;17.008333333333333;11
;8;461.0;17.920833333333334;11
;8;114.0;16.475;11
;8;1114.0;20.641666666666666;11
;8;48.0;16.2;11
;8;303.0;17.2625;11
;8;178.0;16.741666666666667;84
;8;231.0;16.9625;93
;8;285.0;17.1875;84
;8;1735.0;23.229166666666668;1
;8;1209.0;21.0375;11
;8;298.0;17.241666666666667;75
;8;250.0;17.041666666666668;93
;8;159.0;16.6625;11
;8;228.0;16.95;84
;8;29.0;16.120833333333334;75
;8;69.0;16.2875;75
;8;23.0;16.095833333333335;32
;8;432.0;17.8;32
;8;181.0;16.754166666666666;28
;8;199.0;16.829166666666666;75
;8;1077.0;20.4875;44
;8;727.0;19.02916666666667;11
;8;98.0;16.408333333333335;11
;8;18.0;16.075;11
;8;82.0;16.341666666666665;11
;8;176.0;16.733333333333334;28
;8;35.0;16.145833333333332;84
;8;192.0;16.8;84
;8;1082.0;20.508333333333333;84
;8;68.0;16.283333333333335;2
;8;351.0;17.4625;11
;8;453.0;17.8875;11
;8;32.0;16.133333333333333;75
;8;514.0;18.141666666666666;75
;8;61.0;16.254166666666666;4
;8;206.0;16.858333333333334;32
;8;34.0;16.141666666666666;75
;8;141.0;16.5875;52
;8;88.0;16.366666666666667;75
;8;5.0;16.020833333333332;53
;8;61.0;16.254166666666666;11
;8;133.0;16.554166666666667;11
;8;235.0;16.979166666666668;84
;8;1112.0;20.633333333333333;11
;8;1056.0;20.4;11
;8;169.0;16.704166666666666;28
;8;689.0;18.870833333333334;76
;8;139.0;16.579166666666666;4
;8;171.0;16.7125;11
;8;76.0;16.316666666666666;32
;8;46.0;16.191666666666666;6
;8;117.0;16.4875;52
;8;415.0;17.729166666666668;11
;8;316.0;17.316666666666666;84
;8;46.0;16.191666666666666;4
;8;518.0;18.15833333333333;11
;8;24.0;16.1;11
;8;11.0;16.045833333333334;11
;8;23.0;16.095833333333335;27
;8;56.0;16.233333333333334;75
;8;451.0;17.879166666666666;32
;8;42.0;16.175;93
;8;10648.0;60.36666666666667;11
;8;154.0;16.641666666666666;11
;8;22.0;16.091666666666665;93
;8;16.0;16.066666666666666;28
;8;1090.0;20.541666666666664;75
;8;62.0;16.258333333333333;27
;8;78.0;16.325;32
;8;628.0;18.616666666666667;11
;8;116.0;16.483333333333334;75
;8;356.0;17.483333333333334;76
;8;181.0;16.754166666666666;11
;8;52.0;16.216666666666665;11
;8;10.0;16.041666666666668;76
;8;49.0;16.204166666666666;75
;8;72.0;16.3;93
;8;25.0;16.104166666666668;11
;8;612.0;18.55;75
;8;84.0;16.35;11
;8;497.0;18.070833333333333;11
;8;546.0;18.275;84
;8;93.0;16.3875;76
;8;305.0;17.270833333333332;52
;8;1958.0;24.15833333333333;84
;8;1.0;16.004166666666666;11
;8;530.0;18.208333333333332;44
;8;116.0;16.483333333333334;75
;8;157.0;16.654166666666665;93
;8;124.0;16.516666666666666;11
;8;29.0;16.120833333333334;11
;8;149.0;16.620833333333334;52
;8;264.0;17.1;11
;8;1351.0;21.629166666666666;11
;8;224.0;16.933333333333334;84
;8;447.0;17.8625;76
;8;1595.0;22.645833333333332;93
;8;922.0;19.841666666666665;76
;8;746.0;19.108333333333334;44
;8;1131.0;20.7125;84
;8;300.0;17.25;11
;8;498.0;18.075;52
;8;413.0;17.72083333333333;84
;8;489.0;18.0375;24
;8;153.0;16.6375;52
;8;1327.0;21.52916666666667;24
;8;32.0;16.133333333333333;76
;8;157.0;16.654166666666665;44
;8;492.0;18.05;44
;8;400.0;17.666666666666668;11
;8;41.0;16.170833333333334;84
;8;200.0;16.833333333333332;28
;8;293.0;17.220833333333335;53
;8;1650.0;22.875;76
;8;158.0;16.658333333333335;53
;8;72.0;16.3;53
;8;507.0;18.1125;93
;8;172.0;16.716666666666665;28
;8;184.0;16.766666666666666;11
;8;28.0;16.116666666666667;24
;8;393.0;17.6375;44
;8;881.0;19.670833333333334;93
;8;12.0;16.05;75
;8;168.0;16.7;44
;8;58.0;16.241666666666667;52
;8;595.0;18.479166666666668;75
;8;274.0;17.141666666666666;75
;8;634.0;18.641666666666666;11
;8;192.0;16.8;28
;8;1398.0;21.825;11
;8;458.0;17.90833333333333;76
;8;1683.0;23.0125;76
;8;541.0;18.254166666666666;76
;8;65.0;16.270833333333332;93
;8;170.0;16.708333333333332;11
;8;307.0;17.279166666666665;75
;8;75.0;16.3125;84
;8;236.0;16.983333333333334;93
;8;39.0;16.1625;27
;8;223.0;16.929166666666667;76
;8;638.0;18.65833333333333;84
;8;444.0;17.85;75
;8;132.0;16.55;93
;8;135.0;16.5625;52
;8;263.0;17.095833333333335;75
;8;157.0;16.654166666666665;28
;8;145.0;16.604166666666668;75
;8;205.0;16.854166666666668;52
;8;103.0;16.429166666666667;28
;8;102.0;16.425;11
;8;148.0;16.616666666666667;27
;8;71.0;16.295833333333334;84
;8;496.0;18.066666666666666;11
;8;125.0;16.520833333333332;52
;8;2277.0;25.4875;53
;8;362.0;17.508333333333333;84
;8;60.0;16.25;52
;8;2357.0;25.820833333333333;76
;8;139.0;16.579166666666666;76
;8;4.0;16.016666666666666;84
;8;462.0;17.925;52
;8;88.0;16.366666666666667;93
;8;26.0;16.108333333333334;93
;8;32.0;16.133333333333333;1
;8;88.0;16.366666666666667;76
;8;35.0;16.145833333333332;53
;8;231.0;16.9625;76
;8;306.0;17.275;93
;8;193.0;16.804166666666667;84
;8;39.0;16.1625;84
;8;227.0;16.945833333333333;93
;8;156.0;16.65;93
;8;188.0;16.783333333333335;11
;8;343.0;17.429166666666667;84
;8;144.0;16.6;28
;8;521.0;18.170833333333334;24
;8;95.0;16.395833333333332;93
;8;258.0;17.075;24
;8;119.0;16.495833333333334;4
;8;37.0;16.154166666666665;76
;8;227.0;16.945833333333333;28
;8;164.0;16.683333333333334;27
;8;210.0;16.875;28
;8;51.0;16.2125;76
;8;504.0;18.1;27
;8;228.0;16.95;84
;8;39.0;16.1625;84
;8;129.0;16.5375;76
;8;135.0;16.5625;52
;8;564.0;18.35;11
;8;135.0;16.5625;93
;8;339.0;17.4125;75
;8;2853.0;27.8875;84
;8;1149.0;20.7875;84
;8;132.0;16.55;27
;8;120.0;16.5;76
;8;166.0;16.691666666666666;11
;8;357.0;17.4875;84
;8;296.0;17.233333333333334;76
;8;190.0;16.791666666666668;4
;8;8739.0;52.4125;53
;8;110.0;16.458333333333332;52
;8;387.0;17.6125;11
;8;447.0;17.8625;11
;8;596.0;18.483333333333334;44
;8;129.0;16.5375;53
;8;908.0;19.783333333333335;11
;8;51.0;16.2125;11
;8;142.0;16.591666666666665;32
;8;77.0;16.320833333333333;24
;8;28.0;16.116666666666667;76
;8;124.0;16.516666666666666;32
;8;423.0;17.7625;93
;8;332.0;17.383333333333333;11
;8;150.0;16.625;4
;8;259.0;17.079166666666666;11
;8;274.0;17.141666666666666;11
;8;221.0;16.920833333333334;76
;8;145.0;16.604166666666668;53
;8;361.0;17.504166666666666;84
;8;366.0;17.525;11
;8;390.0;17.625;28
;8;340.0;17.416666666666668;11
;8;38.0;16.158333333333335;93
;8;150.0;16.625;32
;8;103.0;16.429166666666667;11
;8;475.0;17.979166666666668;11
;8;297.0;17.2375;11
;8;475.0;17.979166666666668;32
;8;536.0;18.233333333333334;32
;8;22.0;16.091666666666665;11
;8;95.0;16.395833333333332;53
;8;697.0;18.90416666666667;11
;8;173.0;16.720833333333335;11
;8;89.0;16.370833333333334;84
;8;41.0;16.170833333333334;11
;8;89.0;16.370833333333334;28
;8;183.0;16.7625;32
;8;1910.0;23.958333333333332;24
;8;69.0;16.2875;93
;8;165.0;16.6875;28
;8;134.0;16.558333333333334;11
;8;55.0;16.229166666666668;75
;8;1536.0;22.4;84
;8;193.0;16.804166666666667;11
;8;288.0;17.2;11
;8;313.0;17.304166666666667;11
;8;27.0;16.1125;11
;8;45.0;16.1875;84
;8;112.0;16.466666666666665;44
;8;55.0;16.229166666666668;24
;8;385.0;17.604166666666668;93
;8;139.0;16.579166666666666;6
;8;553.0;18.304166666666667;11
;8;240.0;17.0;32
;8;392.0;17.633333333333333;11
;8;1029.0;20.2875;11
;8;38.0;16.158333333333335;53
;8;52.0;16.216666666666665;84
;8;510.0;18.125;52
;8;46.0;16.191666666666666;2
;8;55.0;16.229166666666668;75
;8;86.0;16.358333333333334;32
;8;1803.0;23.5125;11
;8;31.0;16.129166666666666;44
;8;162.0;16.675;44
;8;100.0;16.416666666666668;44
;8;191.0;16.795833333333334;53
;8;57.0;16.2375;93
;8;16.0;16.066666666666666;27
;8;122.0;16.508333333333333;93
;8;648.0;18.7;24
;8;33.0;16.1375;11
;8;112.0;16.466666666666665;32
;8;110.0;16.458333333333332;53
;8;64.0;16.266666666666666;11
;8;79.0;16.329166666666666;28
;8;630.0;18.625;53
;8;207.0;16.8625;11
;8;81.0;16.3375;11
;8;197.0;16.820833333333333;75
;8;108.0;16.45;53
;8;564.0;18.35;75
;8;196.0;16.816666666666666;93
;8;334.0;17.391666666666666;53
;8;67.0;16.279166666666665;11
;8;479.0;17.995833333333334;32
;8;919.0;19.829166666666666;11
;8;285.0;17.1875;84
;8;140.0;16.583333333333332;44
;8;116.0;16.483333333333334;93
;8;397.0;17.65416666666667;52
;8;162.0;16.675;76
;8;593.0;18.47083333333333;52
;8;145.0;16.604166666666668;93
;8;60.0;16.25;93
;8;1384.0;21.766666666666666;11
;8;874.0;19.641666666666666;32
;8;241.0;17.004166666666666;11
;8;1036.0;20.316666666666666;11
;8;295.0;17.229166666666668;52
;8;140.0;16.583333333333332;11
;8;248.0;17.033333333333335;11
;8;287.0;17.195833333333333;11
;8;307.0;17.279166666666665;52
;9;546.0;20.275;84
;9;119.0;18.495833333333334;93
;9;844.0;21.516666666666666;11
;9;117.0;18.4875;11
;9;63.0;18.2625;76
;9;99.0;18.4125;11
;9;32.0;18.133333333333333;27
;9;308.0;19.283333333333335;11
;9;220.0;18.916666666666668;53
;9;76.0;18.316666666666666;44
;9;87.0;18.3625;28
;9;574.0;20.391666666666666;44
;9;14.0;18.058333333333334;93
;9;71.0;18.295833333333334;44
;9;275.0;19.145833333333332;28
;9;85.0;18.354166666666668;93
;9;164.0;18.683333333333334;84
;9;7277.0;48.32083333333333;11
;9;110.0;18.458333333333332;52
;9;30.0;18.125;84
;9;431.0;19.795833333333334;76
;9;1018.0;22.241666666666667;75
;9;275.0;19.145833333333332;52
;9;168.0;18.7;84
;9;395.0;19.645833333333332;84
;9;337.0;19.404166666666665;84
;9;66.0;18.275;76
;9;530.0;20.208333333333332;53
;9;194.0;18.808333333333334;76
;9;135.0;18.5625;11
;9;356.0;19.483333333333334;11
;9;236.0;18.983333333333334;75
;9;84.0;18.35;4
;9;3407.0;32.19583333333333;76
;9;154.0;18.641666666666666;93
;9;277.0;19.154166666666665;1
;9;84.0;18.35;44
;9;158.0;18.658333333333335;11
;9;164.0;18.683333333333334;44
;9;572.0;20.383333333333333;11
;9;158.0;18.658333333333335;75
;9;122.0;18.508333333333333;28
;9;117.0;18.4875;11
;9;1501.0;24.254166666666666;44
;9;2017.0;26.40416666666667;11
;9;25.0;18.104166666666668;53
;9;28.0;18.116666666666667;11
;9;92.0;18.383333333333333;84
;9;338.0;19.408333333333335;6
;9;629.0;20.620833333333334;93
;9;141.0;18.5875;84
;9;220.0;18.916666666666668;24
;9;43.0;18.179166666666667;11
;9;64.0;18.266666666666666;28
;9;29.0;18.120833333333334;84
;9;147.0;18.6125;4
;9;831.0;21.4625;76
;9;1194.0;22.975;93
;9;149.0;18.620833333333334;11
;9;6298.0;44.24166666666667;76
;9;95.0;18.395833333333332;11
;9;261.0;19.0875;11
;9;140.0;18.583333333333332;76
;9;248.0;19.033333333333335;27
;9;49.0;18.204166666666666;75
;9;81.0;18.3375;76
;9;1056.0;22.4;11
;9;22.0;18.091666666666665;27
;9;24.0;18.1;76
;9;47.0;18.195833333333333;75
;9;108.0;18.45;53
;9;736.0;21.066666666666666;11
;9;101.0;18.420833333333334;11
;9;22.0;18.091666666666665;11
;9;148.0;18.616666666666667;84
;9;52.0;18.216666666666665;53
;9;416.0;19.733333333333334;84
;9;1404.0;23.85;32
;9;12.0;18.05;76
;9;78.0;18.325;93
;9;17.0;18.070833333333333;44
;9;193.0;18.804166666666667;94
;9;1162.0;22.84166666666667;11
;9;33.0;18.1375;76
;9;663.0;20.7625;32
;9;741.0;21.0875;28
;9;834.0;21.475;84
;9;112.0;18.466666666666665;75
;9;132.0;18.55;44
;9;209.0;18.870833333333334;93
;9;405.0;19.6875;11
;9;42.0;18.175;84
;9;58.0;18.241666666666667;11
;9;28.0;18.116666666666667;24
;9;102.0;18.425;11
;9;366.0;19.525;11
;9;135.0;18.5625;75
;9;285.0;19.1875;11
;9;9.0;18.0375;53
;9;607.0;20.52916666666667;52
;9;70.0;18.291666666666668;1
;9;27.0;18.1125;2
;9;28.0;18.116666666666667;75
;9;14.0;18.058333333333334;44
;9;28.0;18.116666666666667;11
;9;508.0;20.116666666666667;53
;9;109.0;18.454166666666666;76
;9;65.0;18.270833333333332;93
;9;56.0;18.233333333333334;93
;9;425.0;19.770833333333332;84
;9;5359.0;40.329166666666666;11
;9;484.0;20.016666666666666;44
;9;699.0;20.9125;905
;9;328.0;19.366666666666667;84
;9;184.0;18.766666666666666;53
;9;8.0;18.033333333333335;75
;9;719.0;20.995833333333334;84
;9;25.0;18.104166666666668;27
;9;408.0;19.7;93
;9;14.0;18.058333333333334;75
;9;110.0;18.458333333333332;76
;9;161.0;18.670833333333334;11
;9;150.0;18.625;11
;9;29.0;18.120833333333334;11
;9;151.0;18.629166666666666;11
;9;183.0;18.7625;52
;9;695.0;20.895833333333332;84
;9;227.0;18.945833333333333;52
;9;1054.0;22.391666666666666;11
;9;583.0;20.429166666666667;93
;9;241.0;19.004166666666666;11
;9;162.0;18.675;84
;9;112.0;18.466666666666665;75
